Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Profit_Per_Ha_INR,Cost_Per_Ha_INR,Revenue_Per_Ha_INR
SF10616,Karnataka,Rajkot,Sugarcane,Rabi,2.72,484.3,22.3,74.8,7.8,6.85,20.2,161.8,62.5,78.1,Flood,113.3,7.6,0.77,59.69,162.36,3523,165204,571994.0,406790.0,5424,29.934,28.8,149555.15,60736.76,210291.91
SF10617,Gujarat,Raichur,Rice,Rabi,11.93,516.5,22.7,48.6,6.6,7.22,25.0,121.3,52.3,128.7,Flood,167.6,0.5,0.72,2.59,30.9,23668,721164,731341.0,10177.0,21580,1.432,49.7,853.06,60449.62,61302.68
SF10618,Tamil Nadu,Erode,Chilli,Kharif,7.55,995.5,31.0,66.0,6.4,6.54,32.3,123.2,75.9,134.7,Flood,172.6,3.92,0.93,2.7,20.39,100474,487157,2048665.0,1561508.0,6668,3.058,41.7,206822.25,64524.11,271346.36
SF10619,Gujarat,Krishna,Wheat,Kharif,7.85,750.1,29.0,68.5,5.9,6.3,29.5,94.8,26.3,102.1,Flood,293.4,1.14,0.76,2.59,20.33,22475,580022,456917.0,-123105.0,4602,4.418,60.8,-15682.17,73888.15,58205.99
SF10620,Andhra Pradesh,Rajkot,Groundnut,Kharif,0.95,979.1,34.6,66.0,5.8,6.56,39.9,133.6,88.9,81.9,Flood,111.7,3.63,0.83,1.74,1.65,58167,62174,95976.0,33802.0,641,2.574,70.8,35581.05,65446.32,101027.37
SF10621,Gujarat,Raichur,Pulses,Kharif,9.63,1126.2,29.5,73.6,8.0,6.34,25.2,134.3,89.5,155.8,Flood,135.0,6.73,0.85,1.18,11.36,78337,578209,889908.0,311699.0,4218,2.693,60.3,32367.5,60042.47,92409.97
SF10622,Maharashtra,Nashik,Chilli,Kharif,14.66,764.2,26.4,66.8,8.3,6.26,31.0,122.9,77.2,129.8,Rainfed,140.0,6.9,0.86,2.07,30.35,101694,745081,3086413.0,2341332.0,5170,5.87,43.9,159708.87,50824.08,210532.95
SF10623,Andhra Pradesh,Rajkot,Maize,Rabi,9.48,649.7,26.7,69.3,6.7,6.33,19.0,110.4,78.6,122.6,Drip,234.7,2.87,0.9,4.88,46.26,22658,754440,1048159.0,293719.0,4843,9.552,68.1,30983.02,79582.28,110565.3
SF10624,Telangana,Erode,Maize,Kharif,9.64,962.7,28.6,78.8,5.8,6.24,22.9,152.7,77.0,107.6,Flood,173.5,4.68,0.96,3.75,36.15,21010,675279,759512.0,84233.0,6443,5.611,55.2,8737.86,70049.69,78787.55
SF10625,Madhya Pradesh,Erode,Groundnut,Rabi,1.41,300.4,23.0,58.5,7.2,7.99,33.4,123.8,40.3,130.1,Rainfed,205.8,5.85,0.95,0.3,0.42,54393,95089,22845.0,-72244.0,385,1.091,34.4,-51236.88,67439.01,16202.13
SF10626,Karnataka,Nalgonda,Cotton,Kharif,8.88,694.2,28.9,74.3,5.4,7.02,24.1,126.7,61.8,88.1,Rainfed,202.9,1.87,0.96,1.82,16.16,67652,663853,1093256.0,429403.0,3382,4.778,53.7,48356.19,74758.22,123114.41
SF10627,Maharashtra,Warangal,Chilli,Kharif,14.45,806.5,28.9,68.9,8.6,6.48,27.1,131.6,75.4,120.6,Flood,182.9,2.52,0.94,2.92,42.19,120429,1059050,5080900.0,4021850.0,10980,3.842,58.0,278328.72,73290.66,351619.38
SF10628,Tamil Nadu,Warangal,Pulses,Kharif,3.0,1249.9,26.6,69.1,5.9,6.92,35.0,87.5,57.5,87.4,Rainfed,141.3,5.49,0.67,0.87,2.61,66367,184763,173218.0,-11545.0,531,4.915,60.2,-3848.33,61587.67,57739.33
SF10629,Gujarat,Warangal,Cotton,Kharif,10.23,1063.7,26.8,84.7,7.7,7.14,23.6,126.6,31.8,67.1,Drip,201.9,2.41,0.8,1.5,15.34,87937,613499,1348954.0,735455.0,7314,2.097,69.1,71891.98,59970.58,131862.56
SF10630,Maharashtra,Warangal,Chilli,Zaid,10.17,410.6,36.1,64.0,9.4,6.49,22.1,171.8,72.9,134.4,Flood,217.5,7.9,0.98,1.41,14.34,116102,804964,1664903.0,859939.0,8999,1.594,39.3,84556.44,79150.84,163707.28
SF10631,Karnataka,Guntur,Rice,Kharif,11.36,648.2,30.6,69.2,7.2,6.12,28.5,139.0,46.0,94.4,Flood,288.0,4.67,0.83,2.65,30.1,19924,907442,599712.0,-307730.0,21037,1.431,47.7,-27088.91,79880.46,52791.55
SF10632,Madhya Pradesh,Warangal,Rice,Rabi,7.46,248.6,23.1,45.4,8.8,6.46,27.7,85.3,30.6,71.9,Drip,177.1,5.07,0.85,2.95,22.01,21841,415287,480720.0,65433.0,7754,2.839,30.3,8771.18,55668.5,64439.68
SF10633,Maharashtra,Ludhiana,Rice,Rabi,5.65,250.7,23.7,62.0,5.4,6.0,25.2,156.1,73.0,140.5,Rainfed,85.4,6.66,0.71,1.54,8.7,20779,339325,180777.0,-158548.0,5448,1.597,36.5,-28061.59,60057.52,31995.93
SF10634,Madhya Pradesh,Erode,Maize,Rabi,11.49,224.0,23.3,50.1,7.6,6.65,19.3,87.3,29.1,88.0,Rainfed,83.1,5.26,0.88,2.38,27.35,20817,711919,569345.0,-142574.0,3719,7.354,21.2,-12408.53,61959.88,49551.35
SF10635,Telangana,Erode,Maize,Zaid,11.58,351.1,34.4,57.8,8.2,6.92,21.8,93.6,50.4,95.3,Drip,248.1,4.42,0.81,2.64,30.57,21051,964707,643529.0,-321178.0,5806,5.265,53.2,-27735.58,83308.03,55572.45
SF10636,Maharashtra,Raichur,Cotton,Kharif,0.86,908.7,27.0,81.5,7.0,6.8,39.2,89.0,72.9,77.3,Flood,206.5,6.24,0.85,1.52,1.31,59613,57096,78093.0,20997.0,705,1.858,48.2,24415.12,66390.7,90805.81
SF10637,Maharashtra,Indore,Maize,Zaid,11.82,239.5,29.6,59.9,7.9,5.85,8.0,148.3,69.0,69.9,Rainfed,281.2,6.53,0.65,1.03,12.17,24456,848156,297630.0,-550526.0,3919,3.105,38.2,-46575.8,71756.01,25180.2
SF10638,Tamil Nadu,Indore,Chilli,Rabi,12.79,560.5,17.7,51.8,6.2,5.2,19.5,130.5,66.5,89.1,Sprinkler,191.0,5.59,0.68,0.3,3.84,92541,979377,355357.0,-624020.0,7081,0.542,35.9,-48789.68,76573.65,27783.97
SF10639,Telangana,Guntur,Rice,Zaid,7.62,80.0,32.8,53.4,7.3,6.55,20.6,124.4,60.0,114.3,Drip,120.4,5.68,0.69,2.07,15.77,21530,447383,339528.0,-107855.0,9681,1.629,36.1,-14154.2,58711.68,44557.48
SF10640,Telangana,Warangal,Pulses,Kharif,5.15,839.5,25.5,62.3,6.8,6.47,33.8,85.3,56.0,100.2,Rainfed,191.3,2.12,0.93,1.24,6.39,79091,329504,505391.0,175887.0,924,6.916,59.5,34152.82,63981.36,98134.17
SF10641,Karnataka,Ludhiana,Maize,Kharif,2.93,531.3,30.0,74.1,5.5,6.48,24.2,87.1,33.8,96.2,Flood,301.1,5.45,0.93,3.5,10.26,25433,216010,260943.0,44933.0,2562,4.005,55.7,15335.49,73723.55,89059.04
SF10642,Tamil Nadu,Rajkot,Wheat,Kharif,8.17,649.5,27.1,67.2,7.1,6.36,32.8,114.9,20.9,106.4,Rainfed,168.2,8.42,0.92,2.31,18.87,24142,544659,455560.0,-89099.0,2543,7.42,35.0,-10905.63,66665.73,55760.1
SF10643,Madhya Pradesh,Nalgonda,Chilli,Zaid,14.54,370.9,31.8,31.9,8.2,6.94,15.8,161.1,88.0,96.8,Sprinkler,193.4,3.0,0.78,2.06,29.95,87386,974850,2617211.0,1642361.0,8298,3.609,46.6,112954.68,67046.08,180000.76
SF10644,Gujarat,Krishna,Maize,Kharif,1.26,674.0,29.9,55.4,6.8,7.73,29.3,172.8,61.7,58.2,Drip,260.6,5.05,0.88,1.37,1.73,19763,114212,34190.0,-80022.0,663,2.609,50.9,-63509.52,90644.44,27134.92
SF10645,Andhra Pradesh,Ludhiana,Sugarcane,Kharif,7.48,797.2,27.7,73.4,6.9,6.84,33.1,170.2,47.0,78.4,Drip,157.7,5.95,0.98,89.34,668.26,3705,491085,2475903.0,1984818.0,11547,57.873,36.9,265350.0,65653.07,331003.07
SF10646,Andhra Pradesh,Raichur,Maize,Kharif,12.9,647.1,28.4,82.6,7.9,6.57,31.4,106.4,79.8,103.7,Rainfed,139.1,7.5,0.82,4.6,59.34,20987,730026,1245369.0,515343.0,4435,13.38,52.4,39949.07,56591.16,96540.23
SF10647,Punjab,Guntur,Sugarcane,Zaid,12.54,324.3,26.5,44.7,9.0,6.76,11.9,159.1,64.8,119.1,Sprinkler,114.9,4.4,0.92,64.76,812.09,3057,634204,2482559.0,1848355.0,18635,43.579,37.9,147396.73,50574.48,197971.21
SF10648,Maharashtra,Krishna,Maize,Kharif,1.5,473.7,30.3,57.8,5.4,5.99,30.3,127.9,79.3,87.6,Rainfed,79.2,3.77,0.68,1.68,2.52,25188,68638,63474.0,-5164.0,320,7.875,52.8,-3442.67,45758.67,42316.0
SF10649,Andhra Pradesh,Krishna,Groundnut,Rabi,6.14,423.1,22.2,53.4,7.0,7.1,25.0,217.0,59.3,85.3,Flood,160.9,6.54,0.86,1.29,7.92,61086,386561,483801.0,97240.0,3692,2.145,31.2,15837.13,62957.82,78794.95
SF10650,Andhra Pradesh,Raichur,Cotton,Zaid,4.56,216.3,31.7,43.6,9.0,7.16,11.9,124.2,67.2,146.7,Flood,275.7,6.71,0.89,0.93,4.24,63658,370527,269910.0,-100617.0,4055,1.046,32.0,-22065.13,81255.92,59190.79
SF10651,Gujarat,Raichur,Maize,Rabi,13.23,587.6,24.7,59.3,8.4,5.53,30.4,131.5,42.2,142.9,Flood,284.9,5.46,0.76,2.815,37.24,21564,1065547,803043.0,-262504.0,9310,4.0,52.4,-19841.57,80540.21,60698.64
SF10652,Tamil Nadu,Indore,Pulses,Rabi,8.41,466.9,24.7,59.7,6.4,7.47,26.2,116.3,89.6,83.2,Sprinkler,192.7,3.28,0.69,0.61,5.13,67365,507332,345582.0,-161750.0,3131,1.638,37.6,-19233.06,60324.85,41091.8
SF10653,Tamil Nadu,Raichur,Pulses,Kharif,10.85,750.9,35.2,64.8,6.4,5.87,25.7,81.3,55.3,148.0,Sprinkler,145.8,6.57,0.98,0.58,6.29,56395,773521,354725.0,-418796.0,3878,1.622,48.1,-38598.71,71292.26,32693.55
SF10654,Madhya Pradesh,Guntur,Pulses,Kharif,6.32,699.8,28.2,77.4,7.1,6.42,27.6,66.0,72.6,90.9,Rainfed,300.5,6.27,0.66,1.07,6.76,63652,463575,430288.0,-33287.0,1236,5.469,54.0,-5266.93,73350.47,68083.54
SF10655,Maharashtra,Erode,Cotton,Kharif,5.3,692.3,30.3,70.9,6.6,6.62,17.1,130.1,49.7,91.9,Rainfed,145.7,2.76,0.94,1.96,10.39,78371,328252,814275.0,486023.0,2059,5.046,38.5,91702.45,61934.34,153636.79
SF10656,Punjab,Indore,Sugarcane,Rabi,5.46,274.1,17.6,41.2,7.5,7.68,25.7,142.8,44.2,36.1,Rainfed,114.7,6.28,0.92,12.45,67.98,3823,409151,259888.0,-149263.0,5980,11.368,24.2,-27337.55,74936.08,47598.53
SF10657,Andhra Pradesh,Nalgonda,Maize,Kharif,8.8,1213.2,30.2,59.5,6.5,7.38,25.9,86.2,73.3,85.2,Drip,357.0,5.22,0.68,1.93,16.98,17824,686532,302652.0,-383880.0,4320,3.931,55.9,-43622.73,78015.0,34392.27
SF10658,Madhya Pradesh,Ludhiana,Rice,Rabi,12.52,424.4,26.7,49.9,9.1,5.77,18.4,110.7,56.3,127.8,Flood,130.0,4.86,0.8,1.16,14.52,23782,762424,345315.0,-417109.0,24908,0.583,31.4,-33315.42,60896.49,27581.07
SF10659,Telangana,Erode,Maize,Rabi,13.06,188.5,22.2,54.9,5.8,6.52,26.9,88.6,32.5,81.8,Sprinkler,299.9,5.42,0.97,3.12,40.75,21258,1092961,866264.0,-226697.0,8768,4.648,37.9,-17358.12,83687.67,66329.56
SF10660,Karnataka,Nalgonda,Maize,Rabi,12.22,572.5,20.4,50.2,7.4,7.09,20.8,156.6,44.2,111.8,Flood,207.6,5.94,0.71,3.01,36.78,22159,850067,815008.0,-35059.0,9259,3.972,29.2,-2868.99,69563.58,66694.6
SF10661,Tamil Nadu,Indore,Groundnut,Rabi,9.71,406.1,28.8,69.5,8.0,6.58,21.5,106.3,38.1,63.5,Sprinkler,290.6,5.43,0.76,1.73,16.8,58056,750551,975341.0,224790.0,4099,4.099,42.5,23150.36,77296.7,100447.06
SF10662,Telangana,Ludhiana,Chilli,Kharif,7.19,767.2,26.9,68.1,8.5,6.87,29.7,69.9,68.7,61.7,Flood,78.2,6.15,0.93,2.54,18.26,102055,407256,1863524.0,1456268.0,5207,3.507,52.1,202540.75,56642.0,259182.75
SF10663,Telangana,Krishna,Pulses,Rabi,10.82,419.3,20.6,60.4,6.2,7.14,19.3,136.6,79.7,116.7,Rainfed,259.0,4.54,0.77,0.75,8.12,72369,638427,587636.0,-50791.0,1801,4.509,49.8,-4694.18,59004.34,54310.17
SF10664,Andhra Pradesh,Warangal,Wheat,Rabi,4.16,841.5,20.7,55.9,6.1,6.94,18.0,131.3,58.3,84.2,Rainfed,250.8,8.87,0.81,2.53,10.52,29848,305401,314001.0,8600.0,1158,9.085,22.2,2067.31,73413.7,75481.01
SF10665,Maharashtra,Rajkot,Sugarcane,Zaid,1.34,510.5,31.6,50.2,7.8,6.02,22.5,110.6,73.6,71.8,Drip,95.2,5.51,0.68,29.61,39.68,4001,85078,158760.0,73682.0,2164,18.336,41.7,54986.57,63491.04,118477.61
SF10666,Madhya Pradesh,Ludhiana,Rice,Kharif,4.08,819.1,27.9,65.9,5.6,6.85,36.2,40.0,37.1,148.6,Sprinkler,137.0,5.75,0.93,3.82,15.59,21324,229295,332441.0,103146.0,6746,2.311,60.2,25280.88,56199.75,81480.64
SF10667,Telangana,Indore,Wheat,Kharif,4.07,735.6,27.8,95.0,4.9,6.63,35.4,63.3,45.8,172.2,Rainfed,243.5,5.2,0.69,3.27,13.31,20518,328184,273095.0,-55089.0,1226,10.856,58.7,-13535.38,80634.89,67099.51
SF10668,Madhya Pradesh,Nashik,Pulses,Rabi,3.2,580.6,24.4,60.3,9.0,5.94,24.2,188.1,67.2,69.7,Flood,264.2,6.32,0.68,0.65,2.08,60200,233461,125216.0,-108245.0,1612,1.29,36.9,-33826.56,72956.56,39130.0
SF10669,Punjab,Ludhiana,Rice,Rabi,5.7,477.4,22.6,51.4,7.1,6.51,26.2,153.5,54.6,162.1,Drip,171.8,0.5,0.89,3.98,22.69,20223,430554,458860.0,28306.0,6863,3.306,54.7,4965.96,75535.79,80501.75
SF10670,Madhya Pradesh,Indore,Rice,Kharif,12.93,1167.4,29.8,80.9,6.9,6.09,34.0,190.2,74.5,136.3,Flood,139.4,5.72,0.78,2.4,31.03,22794,755399,707298.0,-48101.0,26695,1.162,63.9,-3720.11,58422.2,54702.09
SF10671,Gujarat,Erode,Groundnut,Rabi,13.38,447.0,21.5,67.0,8.2,6.13,32.1,94.5,64.2,55.9,Rainfed,40.9,6.52,0.96,0.95,12.71,53713,657347,682692.0,25345.0,3103,4.096,38.8,1894.25,49129.07,51023.32
SF10672,Karnataka,Erode,Rice,Rabi,2.25,508.8,26.4,75.0,7.1,7.4,25.3,163.9,42.6,81.3,Flood,196.9,4.43,0.77,2.04,4.59,22014,169350,101044.0,-68306.0,3517,1.305,45.6,-30358.22,75266.67,44908.44
SF10673,Telangana,Indore,Chilli,Kharif,1.42,1261.2,25.5,59.7,5.5,5.89,27.4,94.6,58.3,134.8,Flood,239.7,8.24,0.69,0.86,1.22,103879,110695,126732.0,16037.0,1305,0.935,47.5,11293.66,77954.23,89247.89
SF10674,Telangana,Ludhiana,Groundnut,Kharif,8.32,1034.4,27.8,76.5,7.4,7.32,32.2,101.3,15.0,96.8,Sprinkler,273.8,2.72,0.95,1.21,10.07,60815,576777,612407.0,35630.0,4024,2.502,70.4,4282.45,69324.16,73606.61
SF10675,Telangana,Warangal,Cotton,Rabi,8.13,686.8,25.0,51.8,6.2,6.91,25.9,132.0,33.0,116.9,Sprinkler,175.2,6.65,0.84,1.96,15.93,70118,564687,1116980.0,552293.0,5769,2.761,19.1,67932.72,69457.2,137389.91
SF10676,Karnataka,Rajkot,Maize,Rabi,14.63,519.1,19.6,62.9,6.7,6.38,21.6,147.5,57.7,47.5,Drip,146.8,9.51,0.69,2.81,41.11,20572,805717,845715.0,39998.0,8283,4.963,42.2,2733.97,55072.93,57806.9
SF10677,Gujarat,Warangal,Groundnut,Rabi,11.47,80.0,24.7,59.2,8.1,6.2,27.0,138.2,45.3,117.2,Flood,165.0,4.41,0.92,1.18,13.53,56652,771088,766502.0,-4586.0,7933,1.706,50.0,-399.83,67226.5,66826.68
SF10678,Madhya Pradesh,Erode,Groundnut,Kharif,6.52,961.3,29.9,77.3,6.9,5.89,29.2,106.6,71.3,130.1,Sprinkler,170.3,2.64,0.81,0.9,5.87,58986,469983,346248.0,-123735.0,2859,2.053,66.6,-18977.76,72083.28,53105.52
SF10679,Madhya Pradesh,Nashik,Cotton,Kharif,10.66,943.7,29.2,69.4,5.3,6.69,25.6,93.1,39.4,142.2,Drip,250.1,7.32,0.85,2.08,22.17,67191,776817,1489624.0,712807.0,6214,3.568,56.8,66867.45,72872.14,139739.59
SF10680,Telangana,Nashik,Pulses,Rabi,14.89,603.6,22.0,50.3,5.9,6.99,21.5,109.2,56.3,123.2,Flood,195.3,4.19,0.8,1.33,19.8,82172,1173927,1627006.0,453079.0,7588,2.609,42.1,30428.41,78839.96,109268.37
SF10681,Punjab,Raichur,Wheat,Rabi,12.81,504.3,23.2,60.6,8.1,7.54,33.8,125.3,47.2,98.0,Sprinkler,147.6,8.13,0.85,1.47,18.83,23137,1062510,435670.0,-626840.0,5979,3.149,39.3,-48933.65,82943.79,34010.15
SF10682,Gujarat,Warangal,Cotton,Kharif,5.02,1038.7,28.2,77.9,6.8,7.21,25.6,110.3,64.5,85.6,Flood,156.5,8.09,0.66,1.38,6.93,57446,324287,398101.0,73814.0,4667,1.485,45.9,14703.98,64599.0,79302.99
SF10683,Maharashtra,Guntur,Wheat,Rabi,11.35,331.5,21.3,63.0,8.8,6.53,22.4,106.3,85.2,131.5,Flood,77.2,3.15,0.86,2.77,31.44,25603,572180,804958.0,232778.0,7552,4.163,54.5,20509.07,50412.33,70921.41
SF10684,Maharashtra,Krishna,Rice,Rabi,1.86,183.9,23.2,58.8,7.4,6.27,13.1,114.2,56.8,75.9,Sprinkler,97.9,5.56,0.83,2.31,4.3,19961,115260,85832.0,-29428.0,3363,1.279,43.5,-15821.51,61967.74,46146.24
SF10685,Madhya Pradesh,Nashik,Maize,Rabi,0.98,275.5,19.0,47.4,6.4,5.91,12.1,109.8,57.7,54.5,Flood,126.9,5.61,0.8,1.25,1.23,24942,56499,30679.0,-25820.0,640,1.922,28.6,-26346.94,57652.04,31305.1
SF10686,Punjab,Warangal,Maize,Kharif,13.8,806.9,24.1,72.4,6.3,6.53,30.6,103.4,86.0,45.6,Drip,156.4,6.62,0.72,4.33,59.75,19128,835672,1142898.0,307226.0,6390,9.351,49.7,22262.75,60555.94,82818.7
SF10687,Telangana,Guntur,Wheat,Zaid,13.63,375.3,32.8,39.1,7.5,7.85,23.2,78.9,57.3,143.9,Flood,40.0,4.58,0.71,0.45,6.13,23867,733065,146305.0,-586760.0,8688,0.706,36.4,-43049.16,53783.2,10734.04
SF10688,Telangana,Erode,Maize,Rabi,3.39,631.0,23.1,45.2,7.2,5.74,31.2,168.3,67.4,140.6,Rainfed,200.7,3.3,0.99,1.46,4.95,23568,190389,116662.0,-73727.0,1068,4.635,44.0,-21748.38,56161.95,34413.57
SF10689,Punjab,Nalgonda,Wheat,Rabi,12.78,760.0,20.3,59.6,7.4,7.25,28.3,109.5,88.5,131.2,Rainfed,145.9,6.7,0.86,1.84,23.52,23110,786938,543547.0,-243391.0,3430,6.857,50.6,-19044.68,61575.74,42531.06
SF10690,Punjab,Nalgonda,Maize,Kharif,1.16,751.3,28.8,75.4,5.5,6.83,28.4,81.2,63.1,134.8,Flood,116.4,6.46,0.8,4.56,5.29,23824,80511,126029.0,45518.0,954,5.545,53.4,39239.66,69406.03,108645.69
SF10691,Madhya Pradesh,Warangal,Rice,Rabi,1.53,414.8,29.5,51.9,7.8,5.68,15.1,118.4,18.2,123.1,Rainfed,40.0,2.87,0.74,0.77,1.18,27240,85022,32143.0,-52879.0,808,1.46,43.6,-34561.44,55569.93,21008.5
SF10692,Tamil Nadu,Guntur,Groundnut,Kharif,9.34,1123.6,28.4,71.7,5.1,6.32,33.2,104.7,39.4,114.9,Flood,224.3,2.26,0.73,1.42,13.26,48813,625353,647260.0,21907.0,4862,2.727,56.4,2345.5,66954.28,69299.79
SF10693,Gujarat,Raichur,Maize,Kharif,1.81,858.1,26.0,51.4,7.7,7.37,29.8,84.6,59.2,129.6,Rainfed,253.1,4.85,0.74,2.38,4.31,16939,119377,73007.0,-46370.0,472,9.131,56.6,-25618.78,65954.14,40335.36
SF10694,Maharashtra,Guntur,Rice,Kharif,6.63,939.3,26.0,69.3,5.8,7.94,38.6,112.8,75.5,76.7,Drip,248.7,7.92,0.77,0.67,4.44,20350,445882,90354.0,-355528.0,9015,0.493,48.6,-53624.13,67252.19,13628.05
SF10695,Maharashtra,Nashik,Groundnut,Kharif,7.64,828.6,29.3,67.1,5.8,6.62,27.0,96.9,32.2,114.8,Flood,257.9,5.86,0.76,2.3,17.57,56166,564557,986837.0,422280.0,4597,3.822,52.9,55272.25,73894.9,129167.15
SF10696,Telangana,Erode,Rice,Kharif,10.31,839.2,30.5,78.7,6.7,6.79,26.3,120.2,80.2,95.6,Flood,167.1,5.95,0.93,3.1,31.96,21758,707897,695386.0,-12511.0,21113,1.514,71.6,-1213.48,68661.2,67447.72
SF10697,Karnataka,Guntur,Wheat,Rabi,9.96,166.7,25.2,43.6,7.3,6.24,25.9,48.1,63.0,111.0,Drip,164.8,4.04,0.69,1.94,19.32,26041,609456,503112.0,-106344.0,4520,4.274,41.3,-10677.11,61190.36,50513.25
SF10698,Maharashtra,Guntur,Rice,Rabi,14.11,589.3,24.0,74.2,7.6,6.94,33.0,75.3,73.3,130.1,Drip,168.5,5.78,0.73,4.41,62.23,21954,1123133,1366197.0,243064.0,18834,3.304,41.1,17226.36,79598.37,96824.73
SF10699,Gujarat,Krishna,Rice,Kharif,1.1,789.1,27.4,55.5,6.4,6.93,36.7,101.0,97.7,57.7,Flood,174.7,2.63,0.84,4.24,4.66,21253,66013,99039.0,33026.0,2220,2.099,58.2,30023.64,60011.82,90035.45
SF10700,Andhra Pradesh,Rajkot,Wheat,Kharif,9.88,1028.6,29.5,83.9,7.6,5.35,35.4,117.7,36.0,99.9,Flood,188.1,8.82,0.82,0.3,2.96,22898,657264,67778.0,-589486.0,6325,0.468,58.0,-59664.57,66524.7,6860.12
SF10701,Telangana,Erode,Rice,Zaid,5.63,135.5,26.5,43.6,7.8,7.23,23.7,90.1,42.3,46.4,Flood,210.3,5.13,0.85,1.3,7.32,17699,367729,129557.0,-238172.0,9351,0.783,25.9,-42304.09,65315.99,23011.9
SF10702,Gujarat,Ludhiana,Sugarcane,Rabi,10.76,248.7,25.3,59.7,6.6,6.61,20.9,99.4,64.1,113.6,Sprinkler,191.4,3.22,0.89,49.04,527.67,3130,695689,1651607.0,955918.0,20819,25.346,33.8,88839.96,64655.11,153495.07
SF10703,Gujarat,Krishna,Rice,Rabi,7.87,594.4,22.5,50.1,7.6,7.44,20.2,108.3,62.6,60.2,Sprinkler,206.3,4.96,0.83,1.8,14.17,22016,564533,311967.0,-252566.0,13031,1.087,41.2,-32092.25,71732.27,39640.03
SF10704,Karnataka,Ludhiana,Pulses,Rabi,9.59,337.3,26.0,64.6,8.4,6.75,18.7,129.5,28.9,128.8,Flood,344.2,0.91,0.78,1.15,11.03,75690,699000,834861.0,135861.0,3851,2.864,64.2,14166.94,72888.43,87055.37
SF10705,Andhra Pradesh,Raichur,Cotton,Rabi,0.84,370.7,24.2,53.5,8.2,6.79,24.0,156.5,75.5,63.7,Flood,142.7,3.97,0.93,1.45,1.22,66846,56720,81552.0,24832.0,857,1.424,37.3,29561.9,67523.81,97085.71
SF10706,Karnataka,Krishna,Maize,Rabi,14.94,275.3,23.5,59.3,7.8,5.6,27.2,84.9,61.9,54.9,Drip,232.5,6.82,0.99,0.7,10.46,22817,1024178,238666.0,-785512.0,7744,1.351,42.5,-52577.78,68552.74,15974.97
SF10707,Madhya Pradesh,Nashik,Chilli,Rabi,6.84,351.6,23.6,54.3,6.1,5.44,32.3,101.8,56.4,113.4,Flood,188.0,2.99,0.75,0.3,2.05,86825,416094,177991.0,-238103.0,4830,0.424,57.3,-34810.38,60832.46,26022.08
SF10708,Gujarat,Warangal,Wheat,Rabi,12.1,285.1,23.9,62.4,7.7,7.66,24.95,94.5,55.7,94.9,Drip,40.0,3.52,0.74,0.9,10.89,24839,604037,270497.0,-333540.0,5701,1.91,42.5,-27565.29,49920.41,22355.12
SF10709,Madhya Pradesh,Erode,Cotton,Rabi,6.05,227.5,23.3,50.6,7.0,6.35,33.0,81.5,73.0,128.6,Flood,72.4,2.81,0.69,1.28,7.74,69502,368208,537945.0,169737.0,5495,1.409,48.2,28055.7,60860.83,88916.53
SF10710,Punjab,Indore,Cotton,Zaid,2.82,252.3,31.3,45.2,8.1,7.36,18.6,97.1,62.7,36.3,Flood,228.2,4.66,0.7,0.58,1.64,65481,179837,107389.0,-72448.0,2244,0.731,32.3,-25690.78,63771.99,38081.21
SF10711,Madhya Pradesh,Raichur,Chilli,Rabi,2.59,407.3,19.1,68.4,8.0,6.08,29.7,107.6,55.3,131.5,Drip,235.1,1.92,0.89,1.29,3.34,103109,176172,344384.0,168212.0,1260,2.651,51.2,64946.72,68020.08,132966.8
SF10712,Maharashtra,Raichur,Wheat,Kharif,8.22,961.2,26.3,56.1,7.5,6.88,29.1,146.2,67.8,102.8,Sprinkler,176.9,9.58,0.87,3.8,31.24,22921,626782,716052.0,89270.0,4484,6.967,41.8,10860.1,76250.85,87110.95
SF10713,Gujarat,Rajkot,Pulses,Rabi,9.0,371.4,18.7,55.4,5.6,7.07,20.3,124.6,69.1,82.8,Flood,166.1,2.13,0.7,0.76,6.84,75182,516729,514245.0,-2484.0,4302,1.59,54.8,-276.0,57414.33,57138.33
SF10714,Gujarat,Nalgonda,Rice,Rabi,1.29,347.9,23.9,58.4,7.3,7.85,29.5,142.0,73.7,111.1,Sprinkler,226.0,3.5,0.9,0.59,0.76,22256,99427,16915.0,-82512.0,2006,0.379,55.8,-63962.79,77075.19,13112.4
SF10715,Madhya Pradesh,Rajkot,Wheat,Rabi,7.58,524.9,23.3,55.9,6.7,7.16,16.7,102.6,57.9,112.5,Sprinkler,121.6,4.86,0.93,2.73,20.69,24749,448472,512057.0,63585.0,4349,4.757,45.5,8388.52,59165.17,67553.69
